Gene	BH1	BH2	BH3	BPH1	BPH2	BPH3	BPH4	BPH5	BPH6	HH1	HH2	HH3	HPH1	HPH2	HPH3	HPH4	HPH5	HPH6	SMH1	SMH2	SMH3	SMPH1	SMPH2	SMPH3	SMPH4	SMPH5	SMPH6
ZFR	448.9834729	423.0060914	415.9586348	228.8207664	201.9902691	190.0427294	173.1879764	195.0722009	198.8491007	263.4022284	234.2455221	226.9012175	166.6535489	142.9790789	134.96024	111.3917194	123.2436687	122.7938956	186.1292564	144.3615678	131.9802609	32.09925326	56.99273783	62.81076244	36.59625759	60.06790393	53.6325885
SUB1	145.7891445	140.0400517	136.3763446	115.0187333	103.9998671	111.5431129	117.4223994	120.4773369	134.9260593	295.050557	267.2366068	378.9884849	181.3512333	163.1352393	133.494729	143.2014603	168.0648331	150.4539539	156.5455852	184.4222283	197.0246422	44.22037349	60.86563489	56.17807379	48.80705232	52.11622151	62.55204707
NPR3	36.45709696	27.66891285	59.02212913	26.32128277	21.77199617	22.33590306	44.05626952	26.45411324	53.86202217	40.76224599	28.27177173	78.20787683	156.4082574	208.2410328	101.2090777	60.45003292	104.582717	116.7589737	1.126690414	1.529529686	1.003652174	2.250501151	1.345322138	0.918986982	1.047671737	1.858834849	0.868778431
TARS	66.20357651	54.50811906	53.81006535	53.45369906	55.23453628	50.19610582	60.66884955	69.21801175	64.93930597	39.7607166	48.11934939	32.21771027	67.36039737	30.2538859	33.35147754	41.72147172	79.52704661	32.94061499	23.85364562	24.60264771	17.64111707	12.59490995	27.92562619	25.17225212	23.48229756	24.47465885	34.11403308
AMACR	26.21457564	17.64028473	19.23071808	31.55309398	20.09722723	26.08697076	41.27530898	36.81351531	27.74402274	72.71103338	38.23966629	41.61249296	52.42333697	34.65445112	54.2239069	65.06014029	51.68095353	58.12803179	41.88069224	42.27359706	31.03601339	23.13673113	35.14144493	33.80273857	31.06888601	31.01500369	33.04253968
C1QTNF3	0.23546026	0	0	0.811133521	0.164193033	0.170503077	0.292732688	1.075370457	0.440381313	0.050076469	0.088211456	0	0.622377517	0	0	0.057626342	0.058133806	0.083818359	1.480793115	2.050220643	2.393324416	11.41043566	4.932847838	5.633789761	6.755676376	11.39396917	2.606335294
TAPT1	181.1866703	203.9274633	154.2051973	79.24774504	82.85180443	69.80395965	71.93905803	66.88804243	73.61143029	152.9836136	183.7003577	154.7925713	54.67347107	41.21600819	49.42768909	40.39606585	34.82214979	37.67635226	100.6939318	101.079132	102.6041338	49.43206037	51.40761259	66.56662228	40.42567842	30.77404362	26.00543438
PROM1	9.889330931	9.992553924	5.283954313	11.76143606	14.4489869	9.27536738	17.52736968	20.0018905	12.56780517	0.550841162	0.220528641	0.295124064	0.287251162	0.157163044	0.399684817	0.345758053	0.058133806	0.209545897	0.032191155	0.227802294	0.11580602	0.078964953	0.244604025	0.399559558	0.108379835	0.068845735	0.260633529
CD38	5.886506506	4.797868852	3.342909871	30.05249697	16.71485075	14.76556645	15.51483245	15.34195185	4.234435705	1.40214114	3.748986891	5.558169863	8.809035619	4.400565221	7.327554986	9.162588402	4.883239704	5.154829063	0	0.260345478	0.077204013	0.631719621	0.16306935	0.199779779	0.072253223	0.13769147	0.115837124
FBXL5	138.2151728	111.9743227	115.2045821	145.8823638	171.9101055	149.7699027	190.0566976	166.1805813	153.0155686	100.1028621	73.70067171	112.835767	122.3211196	103.8061903	122.4367824	110.7002033	83.65454683	98.19320727	47.28880623	49.6934432	35.01202009	27.04549629	48.83927033	51.86283056	57.36905928	46.81509991	53.05340288
CC2D2A	63.14259312	50.10706643	39.1803415	100.3372166	101.2414241	77.03329011	159.6856812	114.4194166	133.4694134	58.18885729	55.39679454	35.611637	140.0349412	106.4386713	106.8490745	110.7578296	99.87387871	105.0244035	13.90657882	16.88991291	11.96662208	14.25317396	18.79374259	28.60846432	14.66740432	19.13911437	18.85249196
AKR1C3	2.040655589	4.00423641	4.133705755	0	2.298702461	4.944589228	0.036591586	0	3.116544679	6.20948219	12.12907524	11.21471441	0.047875194	7.465244572	7.949286925	0.057626342	0.116267612	7.208378852	2.349954292	2.180393382	1.428274248	0	2.201436225	1.398458451	0.072253223	0	1.10045268
USP18	10.32100807	9.740034511	2.983457197	24.17177894	3.316699266	2.693948614	2.415044674	2.114895232	2.235782052	5.909023374	12.04086378	7.181352212	52.08821062	10.29417936	7.9048775	7.779556191	5.638979182	7.669379825	2.575292375	3.026516187	1.158060201	12.6738749	1.712228175	1.398458451	4.226813561	2.650560804	1.158371242
TUBA8	0.745624157	0.974003451	1.006467488	0.162226704	0.131354426	0.102301846	0.109774758	0.071691364	0.101626457	0.250382346	0.352845825	0.24593672	0.047875194	0	0.044409424	0.230505369	0	0.041909179	26.71865839	26.1321774	22.54357192	65.2250509	52.71216739	44.1513311	48.48191281	37.17669699	27.91674693
PEX26	11.41982262	9.234995684	13.94676376	13.2214764	15.86104698	20.66497291	18.73489202	16.52485936	18.46213967	3.956041073	2.161180679	3.197177355	7.947282135	10.37276088	13.01196128	8.528698639	6.278451048	12.53084463	1.384219651	0.618320511	2.200314382	1.895158864	4.932847838	5.513921894	3.54040794	2.099794922	3.619910131
ARFGAP1	187.8580443	194.6924676	159.2375347	147.2612908	151.8457169	161.3300113	191.8862769	162.5960131	164.6348602	119.9832204	208.6200941	113.0817037	38.30015487	38.89785329	41.52281159	48.06036936	26.56714934	32.18624976	21.53588248	38.27078533	13.62650837	11.1735408	22.78894166	27.84930116	21.31470086	11.94473505	18.93936981
XB-GENE-963065	10.59571171	16.59413287	1.5456465	17.35825736	5.516885907	12.27622153	31.65172187	12.97613685	8.875377237	0.200305877	1.279066116	0.295124064	0.430876742	0.196453805	0.266456545	2.823690766	0.813873284	0.083818359	0.032191155	0.260345478	0.386020067	0.118447429	0.244604025	0.199779779	0	0.172114338	0.086877843
CHRNA4	24.91954421	38.67154443	14.84539545	32.12088745	48.37126751	29.19012675	28.68780341	32.40449644	16.05698019	0.150229408	1.499594757	0.541060783	1.388380614	1.060850544	0.177637697	6.338897637	0.174401418	0.544819332	0.193146928	0	0	0	0.040767338	0	0.036126612	0	0
KCNQ2	99.01103944	112.7679551	117.7926414	68.70300926	92.1779687	85.83124888	85.5877196	78.57373473	98.71316515	0.050076469	1.146748931	0.098374688	0	0.196453805	0.53291309	0.576263422	0.116267612	0.083818359	0.096573464	0.227802294	0.038602007	0.118447429	0.122302013	0.119867867	1.083798349	0.275382941	0.405429935
F1N9H4	946.9034366	991.7519584	1000.069231	817.1359094	843.1640628	874.3056774	853.6085177	960.3058182	853.79774	2318.540527	2223.810813	1387.329035	2277.566584	1654.651814	1637.508697	1856.374986	2690.955746	2283.589275	4767.928493	4236.959946	4614.522484	4532.509318	6333.042812	4035.431663	2855.48351	3385.075952	3645.075746
PCDH19	272.0743307	378.9594909	315.5994481	193.6581282	222.7114299	272.08881	256.653384	176.6116747	198.4425949	5.358182212	3.30792961	5.558169863	4.787519358	5.2256712	7.14991729	3.227075161	2.32535224	3.143188453	7.339583267	5.499798232	3.898802678	2.250501151	3.9136644	6.273085053	4.082307115	3.201326685	4.923077778
TSPAN6	129.7778468	160.097308	135.477713	83.66842273	84.46089615	74.91905196	62.57161202	75.52685177	56.09780422	162.948831	175.0997407	140.5774289	99.72402823	116.4185246	107.6484442	95.54447529	137.0795145	100.1210295	36.31162248	66.90878796	32.03966557	22.97880123	42.84647172	48.22683859	41.43722355	50.73930681	54.58824478
SYTL4	22.72191511	20.05725625	12.18544566	19.46720451	24.16921445	25.13215352	19.79604801	31.61589144	20.49466881	19.42967008	47.89882075	23.95423649	70.08928341	41.88395112	42.94391316	49.09764351	69.58616578	37.382988	4.442379346	4.783848167	2.624936456	8.488732412	6.155867963	7.591631593	4.299066785	14.11337571	5.762896929
TRMT12	4.905422089	5.050388265	2.552113988	2.636183944	7.421525089	8.115946457	4.317807145	6.631451152	6.131462901	6.109329251	11.9085466	1.918306413	3.016137196	7.033046202	11.19117489	5.589755189	8.778204706	6.118740188	0.804778867	1.171554653	0.23161204	1.026544385	3.709827713	5.034450425	2.131470086	4.681509991	2.635294576
Q5ZLS0	79.58556797	89.75261431	60.74750197	76.61156109	80.717295	67.58741966	80.46489756	76.27961109	69.78350042	83.07686252	131.2145412	57.30325567	56.49272843	60.1934457	51.82579799	81.13788975	68.01655302	56.32593708	23.75707216	29.74447091	17.91133111	12.27905014	23.44121906	22.01573162	25.28862814	23.64851003	18.44706203
XKRX	3.139470137	4.437126833	3.774253081	7.178531664	8.176813041	4.978689843	4.500765075	7.061599335	3.997307305	0.350535285	1.146748931	2.016681101	4.596018584	0.471489131	2.620156025	2.189801002	0.813873284	0.209545897	13.0696088	15.4254696	7.836207362	13.73990176	14.26856813	16.78150142	10.40446415	12.80530674	14.91402974
ARL13A	0.941841041	0.360742019	0.251616872	1.095030254	0.525417705	2.011936307	2.63459419	0.537685229	1.727649768	0.100152939	0.132317184	0.098374688	10.24529143	1.100141305	0.843779059	11.00663135	4.185634032	0.67054687	0.289720392	0.292888663	0.193010034	0.868614479	0.529975388	0.639295292	1.806330582	0.722880219	0.028959281
NSFL1C	62.39696897	57.39405521	55.17598551	48.50578458	36.31949889	42.11425998	39.4091381	42.65636146	38.922933	42.51492241	28.18356028	26.26604165	31.16675102	30.88253807	35.34990163	24.83695347	24.76500136	34.91034642	29.00423037	30.39533461	25.36151841	15.43764825	28.7002056	24.13339727	21.27857425	19.20796011	24.23891824
TBC1D20	56.11802869	50.25136324	59.52536287	36.9471319	42.8543816	43.68288828	43.98308634	53.8760599	36.45002255	25.88953461	18.656723	19.47818819	26.8579836	26.67842665	40.27934771	28.69791839	26.27648031	32.1024314	76.84028623	80.5443824	74.57907696	23.13673113	49.32847838	41.59414994	36.70463742	26.47118517	36.63349053
RBCK1	10.32100807	11.29122519	6.506093406	12.04533279	10.11429083	10.4347883	7.318317195	13.15536526	7.283229412	28.1930522	26.50754261	20.16681101	31.88487893	25.30325002	22.73762517	20.9183622	32.67119897	20.24213364	20.69891246	18.61470171	44.50811374	24.5186178	25.88725931	21.17665655	26.01116038	26.57445377	17.66516144
NRSN2	73.93452172	36.61531492	100.2513509	24.78012908	17.27310707	47.22935228	25.13841957	25.09197733	85.09521993	0.250382346	0.088211456	0.147562032	0	0.078581522	0.799369635	0.461010737	0.116267612	0	0	0.130172739	0	0	0.040767338	0	0	0	0
PNP4A	9.18295015	3.896013804	1.617537035	52.92646227	17.07607543	10.84399569	9.038121736	19.2132855	6.537968728	0.100152939	0	0	0.095750387	2.514608698	0.266456545	2.823690766	0	0	0	0	0	0	0	0	0.108379835	0.034422868	0
C20ORF96	36.96726086	23.26786022	21.49526993	19.75110125	37.04194823	33.5209049	16.79553796	20.61126709	42.24273059	1.752676425	0.352845825	0.737810159	3.064012389	1.72879348	2.931021995	1.786416607	1.802147986	1.885913072	0.225338083	0.195259109	0.23161204	0.908096956	1.14148545	0.639295292	0.469645951	0.378651543	0.492307778
REM1	0.784867534	1.118300259	1.006467488	5.353481241	1.871800576	2.216539999	3.439609082	2.437506369	2.371283995	23.53594056	21.25896096	8.263473778	20.29908208	15.4805598	18.740777	44.14177809	24.41619852	61.27122024	2.993777385	1.008838729	0.540428094	3.790317728	6.155867963	6.073305274	5.021599017	8.364756822	12.0760202
HM13	89.82808929	80.84228644	82.06304555	46.68073416	48.17423587	55.65220428	47.78861129	46.63523215	52.3715008	77.5684509	59.89557881	59.31993677	36.38514712	30.29317666	36.7710032	41.26046098	35.28722024	44.17227506	36.37600479	36.80634202	34.93481607	25.46619724	28.25176489	25.45194381	18.89421789	14.11337571	19.57647399
UBA6	139.6279343	107.7175668	126.6351772	91.90142797	80.94716524	73.28222242	76.84233055	67.42572766	60.77262124	109.166703	78.99335909	108.7040301	42.32167113	32.49345927	43.52123568	40.16556048	27.32288882	32.98252417	45.35733695	52.78504576	35.82266223	7.225293169	13.20861735	16.06229421	22.14561293	20.48160621	20.09774105
RNPEPL1	76.05366406	99.78124243	51.61740404	91.94198465	61.83509621	47.87726397	55.80216861	63.69777674	37.46628712	182.578807	214.309733	158.9734955	215.3904959	174.5295599	238.5674266	232.752796	271.194205	181.6762926	168.4563125	309.8111194	155.102863	224.9711502	368.3736617	282.8881667	190.6401296	310.8040714	187.8009376
ABCC5	147.3196362	203.4945729	172.71701	442.8789027	510.7716869	576.0275948	652.0986537	516.2853564	711.4529494	131.5508848	342.7897191	146.5290975	501.1096512	498.8355004	397.5087557	660.052123	473.0929132	465.3595277	26.52551146	69.83767459	32.7731037	76.99082885	102.9782945	105.8033708	130.417068	121.5815683	132.7493443
EIF2B5	77.11323523	104.0019241	62.11342213	43.07118999	40.78554938	51.28732551	48.11793556	51.83285603	53.3200144	45.36928116	41.98865318	25.47904415	34.27863861	30.68608427	39.8796629	36.07409019	40.86806562	38.09544405	45.3895281	90.50259695	58.82945823	49.19516551	48.96157234	58.97499069	53.61189167	44.88741932	40.3402785
DVL3	94.06637397	82.97066435	67.28954064	51.02029849	55.85846981	49.99150213	44.82469282	42.9789726	34.89175021	72.46065104	38.28377202	42.64542718	38.7789068	39.25147014	67.14704933	27.83352326	24.99753658	28.45633279	18.57429625	17.21534476	22.58217393	5.764441545	14.0239641	13.26537731	8.453627123	6.67803631	8.977377125
AP2M1	850.1292696	712.2129679	718.6537318	769.2790317	747.1768157	868.4403715	810.7963621	826.2788135	759.6916409	501.5659162	375.5161693	356.4606814	444.1860461	428.7014922	383.1201022	504.8067573	404.0299517	359.0359397	96.12278788	81.94373934	56.12731776	56.81528345	84.75529467	87.46358714	107.6934293	72.76994206	74.94661936
XB-GENE-5797210	6.749860794	8.00847282	1.5456465	24.94235578	32.01764142	23.80222953	20.71083766	27.85209484	14.43095688	0.400611754	0.661585922	2.951240635	0.861753485	16.10921197	2.309290056	0.172879026	0.174401418	0.67054687	0.032191155	0.06508637	0	0.078964953	0	0	0.036126612	0.034422868	0.144796405
CDC7	0.510163897	0.721484038	0.467288477	1.946720451	2.528572707	3.171357229	4.244623973	3.333648417	2.506785937	6.610093944	6.307119123	2.803678603	16.18181543	8.801130442	15.9873927	16.36588117	12.32436687	14.96157704	1.191072723	0.715950066	0.579030101	2.053088769	2.731411613	4.79471469	5.52737158	6.092847561	3.706787974
TGFBR3	101.365642	130.8411303	55.24787605	182.2211456	99.53381657	114.2029609	116.3612434	122.9506889	88.61827043	497.910334	545.2350112	1155.312334	481.4329467	679.6515821	759.6676097	309.7992154	200.6778983	385.7739961	47.96482048	30.52550735	35.97707025	30.79633154	55.60664835	64.20922089	24.96348864	52.18506725	51.48960171
EPHX4	131.4260686	110.4592062	107.1528422	75.55708752	81.14419688	112.6002319	81.81878624	76.56637654	119.7159662	58.9900808	49.31020405	37.38238138	42.5131719	52.0602582	39.39115923	50.42304938	60.57542585	45.26191372	2.736248148	3.124145741	1.891498329	2.171536198	4.525174463	5.473965938	1.806330582	4.853624329	3.822625099
KIAA1107	118.0048338	238.0897325	171.1713635	223.2645018	277.6832573	300.1536165	323.2134789	310.2443769	373.7143576	5.608564559	6.792282133	2.410179852	16.94781853	10.01914403	18.51872987	27.71827058	25.40447322	27.40860331	3.862938562	3.547207144	2.972354517	4.777379636	7.093516725	8.870222177	8.851019851	19.10469151	7.703168759
GLMN	34.73038839	33.98189818	32.74613863	42.7061799	49.09371685	46.75194367	63.85231753	55.59665263	80.35265194	33.20069913	43.88519949	21.98674273	31.54975257	39.8015408	35.21667336	36.13171653	33.65947367	43.41790983	8.079979825	13.9284831	5.558688966	10.18647889	18.01916318	11.70709504	15.2093035	16.76393651	10.65701543
RPAP2	10.4387382	8.224918031	8.195520975	8.760242031	7.290170663	9.820977225	8.013557329	8.997266157	12.05967289	7.511470391	4.675207182	6.787853461	5.888648811	5.107798917	9.192750801	6.281271295	5.23204254	8.088471619	3.347880087	3.742466253	2.200314382	2.013606293	5.136684525	4.714802779	4.840965959	5.438813077	4.083258628
EVI5	22.09402109	24.42223468	23.4003691	44.571787	43.8395398	50.84401751	56.79014144	49.64626943	48.40806898	12.8696526	5.645533201	16.52694756	27.09735957	23.45658426	37.08186917	23.28104223	14.59158531	21.3317723	4.120467799	4.19807084	4.207618731	10.46285623	13.98319676	16.58172164	10.76573027	16.52297644	10.74389327
RL5	359.3123571	341.1537273	291.7677358	260.3738604	255.7799067	245.2516257	280.4745065	255.4363292	215.5497151	1282.308149	1113.360895	1104.009934	960.4721337	1156.955746	990.2413399	790.1724036	978.5663564	855.2406234	643.4046086	754.6764557	643.6498599	629.3506728	768.3420099	737.2273396	426.9804229	497.3760137	442.3240588
FAM69A	38.69396943	31.02381363	36.87984439	32.52645421	33.72524897	32.19098091	37.90888307	44.9504851	35.09500312	2.904435218	1.102643203	3.590676106	1.19687984	1.021559783	2.042833511	2.708438081	0.58133806	2.849824197	4.957437821	5.727600526	4.207618731	16.97746482	8.316536851	10.54837232	11.27150283	7.745145205	2.287783203
AGL	130.2487673	101.1159879	68.08033652	187.4529568	211.4477878	208.7980679	196.1674924	224.2147403	195.800307	159.4935546	203.1068781	96.94825487	270.3990934	414.5175275	362.46972	348.0054803	273.287022	395.329289	127.2194433	65.80231968	97.66307698	552.8731161	673.5171829	744.5392795	922.2762684	998.6073885	549.3865208
ZNF208	89.20019526	76.1887144	76.23991223	35.60876159	53.06718825	43.88749198	49.47182424	56.31356627	43.56387453	39.00956956	43.13540212	30.84046464	31.64550296	35.08664949	27.13415816	27.83352326	42.26327696	20.82886215	21.85779403	20.92526783	20.26605352	9.594241749	28.00716086	29.24775961	16.18472201	27.36617973	12.33665373
ZNF665	10.32100807	8.729956858	11.82599299	6.08350141	6.567721318	6.308613843	3.73234177	8.172815474	8.333369467	5.358182212	6.748176405	5.804106582	3.590639519	2.750353263	2.797793722	1.728790265	1.569612762	2.179277327	0.804778867	0.846122805	0.424622074	0.75016705	1.79376285	1.278590584	0.903165291	1.480183306	1.332126928
LYZ	0.313947014	0.072148404	0.179726337	0.162226704	0.295547459	0.034100615	0.841606477	1.362135912	0.067750971	14.1716408	0.70569165	12.19846129	4.40451781	3.654040764	4.440942416	16.36588117	7.906197616	2.179277327	0.450676166	0.227802294	0.386020067	0.197412382	0.3261387	0.159823823	0.469645951	3.063635215	0.115837124
CXXC1	15.06945666	8.224918031	6.901491348	26.6051795	29.55474593	27.34869352	40.36051933	37.45873759	32.7914701	16.22477604	15.21647621	11.80496254	30.49649831	36.77615221	26.82329219	44.54516248	35.63602308	36.62862277	2.092425054	2.343109306	1.621284282	6.159266308	9.335720288	9.070001955	11.23537622	13.94126137	12.80000222
MBD1	6.828347547	6.060465918	5.895023859	15.2493102	15.23711346	13.40154184	20.49128815	21.83002028	16.39573505	7.962158614	3.528458251	4.967921736	12.30392475	16.89502719	13.2340084	16.59638654	7.731796198	15.17112293	1.062308105	1.073925099	0.656234114	3.395492965	4.484407125	3.396256239	6.213777201	5.438813077	5.154752027
MON1B	26.68549616	42.0264452	27.06678638	33.58092779	32.31318888	32.8388926	36.44521963	46.70692352	32.99472301	17.47668778	22.5821328	19.77331226	25.70897895	18.15233154	22.33794035	21.89801002	25.81140986	17.01512682	23.04886675	37.09923068	19.5326154	26.65067153	14.75777618	33.56300283	64.34149532	55.55850827	33.73756242
IMP4	10.63495509	12.91456428	13.22785842	18.73718434	15.86104698	13.36744122	10.46519359	15.12687776	12.80493357	12.91972907	12.12907524	19.3798135	10.48466739	14.65545382	11.10235604	13.48456406	9.475810378	15.21303211	4.860864357	6.801525625	12.12103011	10.81819852	17.81532649	16.18216208	9.212285967	8.295911087	16.15927883
ADIPOR1	25.11576109	24.20578947	19.91367816	54.67039934	44.95605242	53.2651612	63.74254277	61.72626424	66.59920477	0.100152939	0.352845825	0.098374688	0.383001549	0.078581522	0.177637697	0.691516106	0.174401418	0.251455076	0	0.032543185	0	0.078964953	0.081534675	0.119867867	0.108379835	0.172114338	0.028959281
SI:DKEY-6N6.2	14.79475302	14.86257118	11.28681397	13.3837031	15.76253116	15.7544843	18.2592014	14.73257526	10.39977409	14.72248197	16.71607096	8.853721905	14.60193404	14.30183697	14.61070055	27.37251252	17.4401418	15.00348622	2.865012767	4.490959503	3.628588631	0.868614479	3.791362388	8.870222177	7.225322327	1.514606173	3.880543661
